constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
4333,2023-04-17,2024-12-16,4,30051.88,7512.97,14749.28,Principal,Lapsed,False,1622.0,0.0,0.0,6088.16,23963.72,0.0
4334,2023-01-23,2025-03-15,9,1313.88,145.98666666666668,270.92,Mid-level,Retained,False,,0.0,0.0,219.57999999999998,431.92,662.38
4335,2024-01-12,2025-05-17,12,1596.22,133.01833333333335,339.4,Mid-level,Retained,True,1623.0,0.0,0.0,0.0,1565.3999999999999,30.82
4336,2021-07-12,2025-02-04,25,3496.86,139.8744,415.22,Mid-level,Retained,False,,744.6999999999999,874.8000000000001,259.24,1568.7,49.42
4337,2022-11-27,2025-03-15,18,18911.08,1050.6155555555556,2753.06,Major,Retained,False,1624.0,0.0,1331.52,3364.96,10615.16,3599.4399999999996
4338,2025-05-25,2025-05-25,1,133.26,133.26,133.26,General,Reactivated,False,,0.0,0.0,0.0,0.0,133.26
4339,2021-04-14,2025-03-13,49,44938.326,917.108693877551,3458.68,Principal,Retained,False,,16754.877999999997,3741.4599999999996,2996.638,20298.789999999997,1146.56
4340,2023-11-09,2025-05-22,6,6831.660000000001,1138.6100000000001,2050.78,Major,Retained,False,,0.0,0.0,892.32,3538.7400000000002,2400.6
4341,2023-11-07,2025-04-21,3,615.2,205.0666666666667,238.38,General,Reactivated,False,,0.0,0.0,391.14,0.0,224.06
4342,2023-09-24,2025-02-01,2,2619.66,1309.83,2206.92,Mid-level,Reactivated,False,,0.0,0.0,412.74,0.0,2206.92
4343,2022-04-19,2025-02-04,28,4368.86,156.03071428571428,441.64,Mid-level,Retained,False,,0.0,595.4,1135.58,1666.46,971.42
4344,2021-12-26,2025-03-17,59,7497.34,127.0735593220339,470.98,Major,Retained,False,,252.08,1385.7959999999998,1810.54,3448.3639999999996,600.56
4345,2024-07-03,2025-04-23,6,24338.22,4056.3700000000003,7979.78,Major,Retained,False,1625.0,0.0,0.0,0.0,19557.059999999998,4781.16
4346,2021-10-22,2025-04-25,11,2987.78,271.61636363636364,582.34,Mid-level,Retained,True,1626.0,417.4,582.34,142.9,1357.88,487.26
4347,2024-08-01,2024-12-24,6,1044.16,174.02666666666667,516.9,Mid-level,Lapsed,False,1627.0,0.0,0.0,0.0,1044.1599999999999,0.0
4348,2023-01-15,2025-01-23,11,1188.0,108.0,267.22,Mid-level,Retained,False,,0.0,0.0,118.18,973.22,96.6
4349,2022-08-28,2025-05-10,33,4732.86,143.42,499.12,Mid-level,Retained,False,1628.0,0.0,364.0,518.98,3224.0,625.8800000000001
4350,2023-01-04,2025-03-14,10,1671.3799999999999,167.13799999999998,303.4,Mid-level,Retained,False,,0.0,0.0,216.82,1048.72,405.84
4351,2024-04-18,2025-04-02,11,1752.232,159.29381818181818,394.42,Mid-level,Retained,False,,0.0,0.0,0.0,1239.812,512.42
4352,2023-08-04,2025-04-18,4,408.2,102.05,130.28,General,Retained,False,,0.0,0.0,73.26,130.28,204.66
4353,2024-08-13,2025-03-16,3,385.06,128.35333333333332,196.74,General,Retained,False,1629.0,0.0,0.0,0.0,207.66,177.4
4355,2024-07-27,2024-12-14,3,436.06,145.35333333333332,226.96,General,Lapsed,False,1631.0,0.0,0.0,0.0,436.06,0.0
4356,2023-11-08,2025-04-23,7,1021.86,145.98,280.3,Mid-level,Retained,False,,0.0,0.0,108.14,621.1,292.62
4357,2021-06-18,2024-10-27,7,31578.4,4511.2,12433.6,Principal,Lapsed,False,1632.0,6613.76,0.0,0.0,24964.64,0.0
4358,2021-04-05,2025-05-15,71,9739.136,137.1709295774648,415.12,Major,Retained,False,,2605.368,1224.6760000000002,1230.504,4221.548,457.04
4359,2022-04-11,2025-02-10,24,4433.66,184.73583333333332,699.32,Mid-level,Retained,False,,0.0,823.0999999999999,710.3199999999999,2889.7599999999998,10.48
4362,2023-10-20,2025-01-10,9,38172.18,4241.3533333333335,11061.5,Principal,Retained,False,1634.0,0.0,0.0,14913.4,19213.9,4044.88
4363,2024-10-07,2025-04-20,13,59349.018,4565.309076923077,14982.22,Principal,Retained,False,1635.0,0.0,0.0,0.0,42866.22,16482.798
4364,2022-11-16,2025-02-05,4,614.52,153.63,224.66,General,Retained,False,,0.0,155.02,0.0,416.76,42.74
4365,2024-11-26,2025-05-13,15,1765.78,117.71866666666666,371.7,Mid-level,Retained,False,1636.0,0.0,0.0,0.0,282.38,1483.3999999999999
4366,2021-10-22,2025-01-29,14,2067.36,147.66857142857143,258.28,Mid-level,Retained,False,1637.0,287.64,109.24,404.18000000000006,1166.84,99.46
4367,2022-08-17,2025-01-27,14,1730.18,123.58428571428571,393.88,Mid-level,Retained,False,1638.0,0.0,162.54,199.3,1349.7,18.64
4368,2024-06-30,2024-12-09,6,547.0600000000001,91.17666666666668,231.06,General,Lapsed,False,1639.0,0.0,0.0,0.0,547.06,0.0
4369,2024-07-24,2024-10-27,4,627.36,156.84,312.78,General,Lapsed,False,,0.0,0.0,0.0,627.36,0.0
4370,2022-03-12,2025-03-29,34,18482.376,543.5992941176471,1619.92,Major,Retained,False,,0.0,4556.22,4204.335999999999,8758.9,962.9200000000001
4371,2023-09-28,2025-03-16,11,1346.768,122.43345454545455,376.86,Mid-level,Retained,False,,0.0,0.0,49.6,1151.448,145.72
4372,2023-06-01,2024-08-01,9,1403.3,155.92222222222222,395.14,Mid-level,Lapsed,False,,0.0,0.0,573.04,830.26,0.0
4373,2023-09-30,2024-10-10,6,725.66,120.94333333333333,234.72,General,Lapsed,True,1640.0,0.0,0.0,77.94,647.72,0.0
4374,2023-03-07,2025-03-17,9,1719.0,191.0,497.86,Mid-level,Retained,False,,0.0,0.0,553.44,1012.4,153.16
4375,2024-07-28,2025-01-07,5,1475.18,295.036,649.84,Mid-level,Retained,False,,0.0,0.0,0.0,1278.56,196.62
4376,2024-01-29,2024-11-21,6,679.5,113.25,208.38,General,Lapsed,False,,0.0,0.0,0.0,679.5,0.0
4378,2023-05-09,2025-04-25,25,19771.624,790.86496,2251.9,Major,Retained,False,1642.0,0.0,0.0,1962.2199999999998,12924.823999999999,4884.58
4379,2022-08-24,2024-12-19,11,5840.62,530.9654545454546,956.02,Major,Lapsed,False,1643.0,0.0,2837.8599999999997,1361.06,1641.6999999999998,0.0
4380,2024-01-29,2025-02-09,6,6355.9400000000005,1059.3233333333335,2377.9,Major,Retained,False,,0.0,0.0,0.0,5480.740000000001,875.2
4381,2022-11-16,2024-11-25,11,6821.22,620.1109090909091,1006.44,Major,Lapsed,False,,0.0,987.54,1494.7399999999998,4338.9400000000005,0.0
4382,2024-08-02,2025-01-06,4,668.68,167.17,224.6,General,Retained,True,,0.0,0.0,0.0,494.59999999999997,174.08
4383,2021-06-09,2025-04-23,13,1645.58,126.58307692307692,274.8,Mid-level,Retained,True,,242.91999999999996,390.08,259.52,559.52,193.54
4384,2023-05-05,2025-05-16,16,3570.94,223.18375,402.6,Mid-level,Retained,False,,0.0,0.0,752.3,2566.1800000000003,252.46
4385,2024-10-03,2025-02-03,2,73994.9,36997.45,37285.04,Principal,Retained,False,,0.0,0.0,0.0,36709.86,37285.04
4386,2024-02-01,2025-03-20,4,672.86,168.215,390.86,General,Retained,False,,0.0,0.0,0.0,631.8,41.06
4387,2024-07-27,2024-10-29,7,1013.8199999999999,144.83142857142857,187.5,Mid-level,Lapsed,False,,0.0,0.0,0.0,1013.82,0.0
4389,2021-10-14,2024-10-03,13,1734.64,133.43384615384616,295.66,Mid-level,Lapsed,False,1645.0,562.88,450.62,0.0,721.14,0.0
4390,2023-10-20,2025-04-21,13,10371.74,797.8261538461538,2287.2,Major,Retained,False,,0.0,0.0,1333.38,7671.96,1366.4
4391,2023-07-16,2025-04-20,10,1389.0,138.9,343.02,Mid-level,Retained,False,,0.0,0.0,75.0,1103.98,210.01999999999998
4392,2021-07-12,2025-04-20,37,184200.256,4978.385297297297,13816.5,Principal,Retained,False,1646.0,29249.4,9623.68,39373.08,92869.17599999998,13084.92
4393,2024-07-17,2025-03-15,12,11173.8,931.15,1875.72,Major,Retained,False,1647.0,0.0,0.0,0.0,7573.679999999999,3600.12
4394,2025-04-20,2025-05-19,2,2285.08,1142.54,1958.48,Mid-level,Reactivated,False,1648.0,0.0,0.0,0.0,0.0,2285.08
4395,2024-06-25,2025-02-11,9,1787.84,198.64888888888888,436.12,Mid-level,Retained,False,1649.0,0.0,0.0,0.0,1666.8999999999999,120.94
4397,2022-10-07,2025-05-23,13,1998.2,153.7076923076923,363.06,Mid-level,Retained,False,,0.0,197.9,270.78,454.5,1075.02
4398,2022-11-24,2025-03-27,13,10160.48,781.5753846153846,2129.68,Major,Retained,False,,0.0,982.42,2461.2200000000003,5878.48,838.36
4399,2024-04-16,2024-08-19,4,13135.12,3283.78,6059.22,Major,Lapsed,False,,0.0,0.0,0.0,13135.12,0.0
4400,2022-04-03,2025-04-22,10,6746.6,674.6600000000001,944.98,Major,Retained,False,,0.0,1455.78,809.62,3409.96,1071.24
4402,2024-10-02,2025-01-05,3,294.24,98.08,146.66,General,Retained,False,,0.0,0.0,0.0,184.1,110.14
4403,2022-04-19,2025-01-31,44,5739.87,130.4515909090909,467.68,Major,Retained,False,,0.0,892.02,1494.8400000000004,3047.5099999999998,305.5
4404,2024-02-24,2025-04-21,12,1939.04,161.58666666666667,287.58,Mid-level,Retained,False,,0.0,0.0,0.0,1774.2399999999998,164.79999999999998
4405,2022-11-16,2025-03-15,9,1583.12,175.9022222222222,386.04,Mid-level,Retained,False,,0.0,38.06,232.45999999999998,1208.2,104.4
4406,2022-11-26,2025-02-05,21,2319.86,110.46952380952382,295.04,Mid-level,Retained,False,,0.0,375.42,710.22,998.74,235.48
4407,2021-11-22,2025-03-30,53,6603.376,124.592,455.14,Major,Retained,False,1651.0,302.54,1605.58,1062.716,3115.56,516.98
4408,2024-08-19,2025-03-27,3,301.46,100.48666666666666,115.96,General,Retained,False,1652.0,0.0,0.0,0.0,185.5,115.96
4409,2023-11-08,2024-11-27,12,37806.92,3150.5766666666664,6745.58,Principal,Lapsed,True,1653.0,0.0,0.0,3031.86,34775.060000000005,0.0
4410,2023-01-13,2025-03-14,13,1975.02,151.92461538461538,367.88,Mid-level,Retained,False,1654.0,0.0,0.0,518.44,1336.0,120.58
4411,2024-12-24,2024-12-24,1,263.76,263.76,263.76,General,Lapsed,False,,0.0,0.0,0.0,263.76,0.0
4412,2023-01-29,2025-04-20,12,1679.754,139.9795,371.1,Mid-level,Retained,False,,0.0,0.0,254.67399999999998,1214.4800000000002,210.6
4413,2023-01-01,2025-02-11,15,2321.8,154.7866666666667,291.5,Mid-level,Retained,False,1655.0,0.0,0.0,560.56,1565.2400000000002,196.0
4414,2024-07-25,2024-10-10,3,14983.76,4994.586666666667,8535.84,Major,Lapsed,False,,0.0,0.0,0.0,14983.760000000002,0.0
4415,2023-11-28,2024-12-22,10,1709.536,170.9536,514.44,Mid-level,Lapsed,False,,0.0,0.0,179.56,1529.9759999999999,0.0
4416,2024-12-11,2025-02-05,2,127.74,63.87,80.66,General,Retained,False,1656.0,0.0,0.0,0.0,47.08,80.66
4417,2024-05-14,2024-10-08,9,32608.04,3623.1155555555556,5746.68,Principal,Lapsed,False,1657.0,0.0,0.0,0.0,32608.04,0.0
4418,2022-12-31,2024-12-19,4,2480.76,620.19,960.22,Mid-level,Lapsed,False,1658.0,0.0,960.22,525.7,994.8399999999999,0.0
4419,2023-01-14,2024-12-21,4,705.54,176.385,336.0,General,Lapsed,False,1659.0,0.0,0.0,43.64,661.9,0.0
4420,2021-10-16,2025-04-23,41,5134.378,125.22873170731707,443.96,Major,Retained,False,1660.0,648.36,1446.4060000000002,318.172,2570.0600000000004,151.38
4421,2021-10-15,2025-03-16,11,1202.88,109.35272727272728,230.24,Mid-level,Retained,True,,79.78,0.0,42.5,958.12,122.48
4422,2022-04-19,2024-11-15,9,1114.1200000000001,123.79111111111112,262.62,Mid-level,Lapsed,False,,0.0,169.34,0.0,944.78,0.0
4423,2021-10-01,2024-10-28,18,2341.056,130.05866666666668,221.22,Mid-level,Lapsed,False,,326.16,382.26,854.2839999999999,778.352,0.0
4424,2022-04-19,2025-03-16,39,5084.68,130.37641025641025,442.92,Major,Retained,False,1661.0,0.0,1397.1599999999999,1011.84,2345.2600000000007,330.42
4426,2024-07-01,2024-11-18,3,74.38,24.793333333333333,30.4,General,Lapsed,False,,0.0,0.0,0.0,74.38,0.0
4427,2021-06-07,2025-03-16,20,3246.3,162.315,310.0,Mid-level,Retained,False,1662.0,1424.64,530.52,339.65999999999997,701.5,249.98000000000002
4428,2025-03-26,2025-03-26,1,178.18,178.18,178.18,General,Reactivated,False,,0.0,0.0,0.0,0.0,178.18
4429,2023-11-08,2025-02-04,10,997.64,99.764,175.42,General,Retained,False,,0.0,0.0,124.52,779.98,93.14
4430,2023-07-31,2025-03-24,13,1440.34,110.7953846153846,195.9,Mid-level,Retained,False,,0.0,0.0,159.62,1084.66,196.06
4431,2022-10-03,2024-12-27,12,1595.05,132.92083333333332,218.56,Mid-level,Lapsed,False,1663.0,0.0,162.96,569.64,862.4499999999999,0.0
4432,2021-08-20,2025-03-23,47,6003.036,127.72417021276596,393.4,Major,Retained,False,,1186.272,1104.546,510.24,2450.878,751.0999999999999
4433,2024-01-23,2025-04-25,27,1072560.06,39724.44666666667,145482.62,Principal,Retained,False,1664.0,0.0,0.0,0.0,773880.78,298679.27999999997
4434,2024-08-03,2025-04-18,7,40134.36,5733.4800000000005,10876.2,Principal,Retained,False,1665.0,0.0,0.0,0.0,21397.58,18736.78
4435,2024-10-10,2025-02-05,8,511.18,63.8975,121.02,General,Retained,False,1666.0,0.0,0.0,0.0,380.26,130.92000000000002
4436,2023-11-25,2025-03-24,5,2484.42,496.884,757.58,Mid-level,Retained,False,1667.0,0.0,0.0,650.54,323.82,1510.06
4437,2024-08-13,2025-05-20,5,787.1,157.42000000000002,466.06,General,Retained,False,1668.0,0.0,0.0,0.0,252.96,534.14
4438,2024-12-13,2025-04-02,3,166.26,55.419999999999995,99.84,General,Retained,False,1669.0,0.0,0.0,0.0,113.5,52.76
4439,2024-12-21,2025-01-31,2,2515.36,1257.68,1287.68,Mid-level,Retained,False,,0.0,0.0,0.0,1227.68,1287.68
4440,2023-05-05,2025-03-11,6,646.4,107.73333333333333,199.12,General,Retained,False,,0.0,0.0,318.82,275.24,52.34
4441,2024-04-10,2024-12-15,10,1596.72,159.672,420.2,Mid-level,Lapsed,False,1670.0,0.0,0.0,0.0,1596.72,0.0
4442,2021-08-18,2025-05-16,9,1251.42,139.04666666666668,356.02,Mid-level,Retained,False,,22.52,0.0,228.54,523.0,477.36
4443,2022-10-03,2024-08-11,10,1193.32,119.332,253.62,Mid-level,Lapsed,False,,0.0,627.76,269.9,295.66,0.0
4444,2023-03-07,2025-05-24,6,4599.68,766.6133333333333,993.1,Mid-level,Retained,False,,0.0,0.0,1658.26,912.2,2029.22
4445,2024-11-23,2024-11-23,1,64.18,64.18,64.18,General,Lapsed,False,,0.0,0.0,0.0,64.18,0.0
4446,2022-12-28,2025-03-23,8,6250.48,781.31,1710.1,Major,Retained,False,1671.0,0.0,781.64,269.58,4072.8599999999997,1126.4
4447,2024-07-16,2025-04-26,9,499060.68,55451.18666666667,79975.88,Principal,Retained,False,1672.0,0.0,0.0,0.0,264602.62,234458.06
4448,2023-08-03,2025-05-22,18,2443.622,135.75677777777776,269.34,Mid-level,Retained,False,1673.0,0.0,0.0,340.92,1355.24,747.462
4449,2023-05-26,2025-03-30,34,27516.606,809.3119411764706,2471.72,Principal,Retained,False,1674.0,0.0,0.0,6281.799999999999,17328.22,3906.5860000000002
4450,2022-04-19,2025-02-08,39,4899.162,125.61953846153847,411.14,Mid-level,Retained,False,1675.0,0.0,440.56,912.118,3353.8260000000005,192.65800000000002
4451,2022-10-01,2025-05-01,36,4802.484,133.40233333333333,455.22,Mid-level,Retained,False,,0.0,268.82,1047.8,2141.1639999999998,1344.7
4453,2022-12-28,2025-03-06,6,787.74,131.29,255.08,General,Retained,False,1677.0,0.0,255.08,173.9,198.54000000000002,160.22
4454,2023-01-01,2024-08-17,4,314.47999999999996,78.61999999999999,171.7,General,Lapsed,False,,0.0,0.0,195.39999999999998,119.08,0.0
4456,2021-05-30,2025-05-24,30,28185.36,939.5120000000001,2903.6,Principal,Retained,False,1678.0,5519.2,3069.4,1457.24,14355.880000000001,3783.6399999999994
4457,2021-12-13,2024-10-09,8,482.64,60.33,211.02,General,Lapsed,False,1679.0,22.64,230.4,80.66,148.94,0.0
4458,2024-01-29,2024-12-09,8,5078.62,634.8275,987.42,Major,Lapsed,False,1680.0,0.0,0.0,0.0,5078.62,0.0
4459,2024-01-28,2025-04-23,11,2103.48,191.22545454545454,631.72,Mid-level,Retained,False,,0.0,0.0,0.0,1405.04,698.44
4460,2022-10-02,2024-09-15,4,923.16,230.79,478.06,General,Lapsed,False,,0.0,114.06,331.03999999999996,478.06,0.0
4461,2021-11-22,2024-10-10,6,3419.48,569.9133333333333,1069.1,Mid-level,Lapsed,False,,599.7,1145.7,248.14,1425.9399999999998,0.0
4462,2023-11-29,2024-11-27,9,1162.12,129.12444444444444,362.84,Mid-level,Lapsed,False,,0.0,0.0,136.34,1025.78,0.0
4463,2021-04-07,2025-05-05,10,1463.24,146.324,222.96,Mid-level,Retained,False,,397.41999999999996,0.0,321.88,536.22,207.72
4464,2023-11-27,2025-04-20,7,760.98,108.71142857142857,199.36,General,Retained,False,,0.0,0.0,120.54,628.5400000000001,11.9
4467,2022-10-02,2025-05-04,38,29365.288,772.7707368421053,2991.62,Principal,Retained,False,,0.0,1443.0839999999998,13691.284,7830.9800000000005,6399.94
4468,2024-07-02,2025-02-08,11,2068.38,188.03454545454545,448.16,Mid-level,Retained,True,,0.0,0.0,0.0,1794.14,274.24
4469,2023-05-05,2025-04-21,18,2583.46,143.52555555555557,429.7,Mid-level,Retained,False,,0.0,0.0,517.6,1743.28,322.58
4470,2024-07-21,2025-01-26,9,1229.98,136.66444444444446,315.7,Mid-level,Retained,False,,0.0,0.0,0.0,1221.86,8.12
4471,2023-07-29,2025-05-18,15,2066.32,137.75466666666668,356.12,Mid-level,Retained,False,,0.0,0.0,136.64,1680.7199999999998,248.95999999999998
4472,2022-10-05,2025-03-28,15,753401.84,50226.789333333334,127627.74,Principal,Retained,False,1683.0,0.0,27050.06,160328.46,490529.72,75493.6
4473,2024-04-12,2025-05-05,9,988.94,109.88222222222223,354.62,General,Retained,False,,0.0,0.0,0.0,541.32,447.62
4474,2024-07-25,2024-12-21,3,579.0,193.0,285.12,General,Lapsed,False,1684.0,0.0,0.0,0.0,579.0,0.0
4475,2024-02-24,2025-05-10,6,922.0,153.66666666666666,377.94,General,Retained,False,1685.0,0.0,0.0,0.0,638.66,283.34
4476,2023-01-18,2025-04-23,8,724.76,90.595,187.9,General,Retained,False,1686.0,0.0,0.0,225.68,247.16000000000003,251.92000000000002
4479,2024-02-24,2025-03-23,8,942.8199999999999,117.85249999999999,277.44,General,Retained,False,,0.0,0.0,0.0,835.9199999999998,106.9
4480,2023-11-03,2025-03-23,12,599297.6,49941.46666666667,91424.06,Principal,Retained,False,,0.0,0.0,51452.02,395253.42,152592.15999999997
4481,2022-01-21,2025-03-28,10,1266.46,126.646,258.22,Mid-level,Retained,False,,0.0,118.84,146.54,714.6,286.48
4482,2024-06-30,2025-03-10,8,1136.8600000000001,142.10750000000002,199.58,Mid-level,Retained,False,,0.0,0.0,0.0,752.3599999999999,384.5
4483,2021-06-09,2025-05-20,13,1924.34,148.02615384615385,475.12,Mid-level,Retained,False,,401.98,24.64,262.78,997.22,237.72
4484,2022-01-23,2024-12-22,7,570.98,81.56857142857143,140.42,General,Lapsed,False,1689.0,0.0,250.33999999999997,0.0,320.64,0.0
4485,2025-02-02,2025-03-30,5,749.88,149.976,419.14,General,Reactivated,False,,0.0,0.0,0.0,0.0,749.8799999999999
4486,2022-12-31,2025-04-23,10,10881.5,1088.15,2614.6,Major,Retained,False,,0.0,1226.3,0.0,8545.019999999999,1110.18
4487,2022-12-31,2023-01-30,3,296.8,98.93333333333334,145.34,General,Lapsed,False,,0.0,145.34,151.46,0.0,0.0
4488,2024-02-24,2025-04-24,15,2242.42,149.49466666666666,419.26,Mid-level,Retained,False,1690.0,0.0,0.0,0.0,1536.04,706.38
4489,2024-01-29,2024-10-27,4,683.56,170.89,201.76,General,Lapsed,False,,0.0,0.0,0.0,683.56,0.0
4491,2024-07-17,2025-05-06,5,744.08,148.816,318.86,General,Retained,False,,0.0,0.0,0.0,636.7,107.38
4492,2022-08-27,2025-02-07,13,57937.5,4456.7307692307695,8569.26,Principal,Retained,False,1691.0,0.0,6043.139999999999,16518.379999999997,25629.559999999998,9746.42
4493,2025-03-16,2025-05-25,3,636.98,212.32666666666668,284.82,General,Reactivated,False,1692.0,0.0,0.0,0.0,0.0,636.98
4494,2024-08-27,2025-03-12,9,1381.6599999999999,153.51777777777775,396.9,Mid-level,Retained,False,1693.0,0.0,0.0,0.0,880.7399999999999,500.91999999999996
4495,2022-04-19,2025-03-26,27,3997.2400000000002,148.04592592592593,479.18,Mid-level,Retained,False,1694.0,0.0,1031.62,423.35999999999996,1808.4999999999998,733.76
4496,2023-03-05,2025-01-21,6,836.86,139.47666666666666,283.36,General,Retained,False,,0.0,0.0,143.04,640.74,53.08
4497,2023-08-17,2025-03-16,11,791.74,71.97636363636364,146.04,General,Retained,False,1695.0,0.0,0.0,26.0,692.52,73.22
4499,2021-04-01,2024-11-29,14,5664.64,404.6171428571429,1061.3,Major,Lapsed,False,,2198.14,524.7,618.1,2323.7,0.0
4500,2024-07-22,2025-03-16,2,104072.31999999999,52036.159999999996,68918.18,Principal,Retained,False,,0.0,0.0,0.0,68918.18,35154.14
4501,2022-11-30,2025-01-29,33,3858.116,116.91260606060607,254.98,Mid-level,Retained,False,,0.0,230.94,672.88,2703.356,250.94
4502,2024-04-11,2024-11-02,3,235.0,78.33333333333333,132.82,General,Lapsed,True,1697.0,0.0,0.0,0.0,235.0,0.0
4504,2023-11-09,2025-04-23,7,19916.24,2845.1771428571433,4486.52,Major,Retained,False,,0.0,0.0,5259.82,8320.18,6336.24
4506,2022-08-21,2024-12-12,18,616305.62,34239.20111111111,85583.84,Principal,Lapsed,False,1698.0,0.0,19433.66,222104.56,374767.4,0.0
4507,2024-08-17,2025-03-18,8,1202.18,150.2725,363.8,Mid-level,Retained,True,1699.0,0.0,0.0,0.0,1067.4,134.78
4508,2023-07-31,2025-04-25,18,2745.34,152.5188888888889,380.08,Mid-level,Retained,False,1700.0,0.0,0.0,859.98,1307.72,577.64
4509,2024-11-15,2024-12-21,2,392.05999999999995,196.02999999999997,236.92,General,Lapsed,False,1701.0,0.0,0.0,0.0,392.05999999999995,0.0
4510,2021-10-17,2025-02-03,32,34071.32,1064.72875,2696.4,Principal,Retained,True,1702.0,2650.6800000000003,5964.460000000001,7708.86,13491.7,4255.62
4511,2024-10-08,2025-02-07,2,6072.459999999999,3036.2299999999996,4546.94,Major,Retained,False,,0.0,0.0,0.0,4546.94,1525.52
4513,2025-02-27,2025-03-21,4,426.04,106.51,189.8,General,Reactivated,False,,0.0,0.0,0.0,0.0,426.03999999999996
4514,2022-12-30,2025-04-21,9,1125.52,125.05777777777777,267.34,Mid-level,Retained,False,,0.0,181.24,27.56,414.06,502.65999999999997
4515,2024-12-16,2025-05-09,4,4761.26,1190.315,2485.22,Mid-level,Retained,False,,0.0,0.0,0.0,815.22,3946.04
4516,2023-11-29,2024-08-15,7,1580.422,225.77457142857142,517.64,Mid-level,Lapsed,False,,0.0,0.0,70.02,1510.402,0.0
4517,2022-04-19,2025-03-23,9,7022.12,780.2355555555555,2511.1,Major,Retained,False,,0.0,1776.56,0.0,4362.66,882.9
4518,2024-07-21,2025-03-23,6,1019.46,169.91,344.36,Mid-level,Retained,True,,0.0,0.0,0.0,852.48,166.98
4519,2021-04-03,2025-03-26,54,10000.928,185.20237037037037,701.68,Major,Retained,True,1703.0,2041.32,1047.02,1538.3480000000002,5249.18,125.06
4520,2024-06-24,2025-01-26,4,3522.3399999999997,880.5849999999999,1841.12,Mid-level,Retained,False,1704.0,0.0,0.0,0.0,1681.2199999999998,1841.12
4521,2022-11-26,2024-12-21,11,1617.04,147.00363636363636,352.72,Mid-level,Lapsed,False,1705.0,0.0,166.34,114.52,1336.1799999999998,0.0
4522,2024-07-01,2025-04-02,14,1978.36,141.31142857142856,414.4,Mid-level,Retained,True,1706.0,0.0,0.0,0.0,1751.5200000000002,226.84000000000003
4523,2024-08-07,2025-04-19,5,685.46,137.092,273.18,General,Retained,False,,0.0,0.0,0.0,599.4200000000001,86.03999999999999
4524,2024-07-30,2025-04-20,7,4558.92,651.2742857142857,959.16,Mid-level,Retained,False,,0.0,0.0,0.0,2711.58,1847.34
4525,2022-10-07,2024-12-22,9,924.48,102.72,215.02,General,Lapsed,False,,0.0,299.46000000000004,401.88,223.14,0.0
4526,2023-06-01,2024-12-10,20,3358.22,167.911,536.8,Mid-level,Lapsed,False,,0.0,0.0,1020.2,2338.0200000000004,0.0
4527,2022-10-06,2025-05-05,10,1286.92,128.692,235.92,Mid-level,Retained,False,1707.0,0.0,655.46,121.22,172.56,337.68
4528,2023-01-19,2024-08-17,9,5219.86,579.9844444444444,1537.66,Major,Lapsed,False,1708.0,0.0,0.0,692.6199999999999,4527.24,0.0
4529,2021-06-07,2025-01-24,21,3298.22,157.05809523809523,498.12,Mid-level,Retained,False,,1385.6399999999999,266.62,258.38,1357.6999999999998,29.88
4530,2022-04-08,2025-05-07,10,1436.64,143.66400000000002,299.5,Mid-level,Retained,True,,0.0,449.5,76.02,484.81999999999994,426.29999999999995
4531,2024-07-24,2025-04-29,9,1631.92,181.32444444444445,376.3,Mid-level,Retained,False,,0.0,0.0,0.0,1131.8799999999999,500.04
4532,2021-04-12,2025-04-22,25,3475.0,139.0,331.5,Mid-level,Retained,False,,644.1800000000001,874.3399999999999,437.44,1473.3,45.74
4534,2021-08-24,2024-10-02,6,687.72,114.62,207.8,General,Lapsed,False,,430.46000000000004,0.0,87.86,169.4,0.0
4535,2022-04-05,2025-05-12,14,2304.66,164.6185714285714,358.18,Mid-level,Retained,False,,0.0,628.4200000000001,54.9,1226.22,395.12
4536,2023-11-25,2025-05-13,30,4192.08,139.736,466.64,Mid-level,Retained,False,,0.0,0.0,260.148,3287.232,644.7
4537,2021-07-13,2024-12-17,13,1928.16,148.32,375.26,Mid-level,Lapsed,False,1710.0,386.58,263.03999999999996,375.26,903.2800000000001,0.0
4538,2024-08-07,2025-04-23,7,889.48,127.06857142857143,231.48,General,Retained,True,1711.0,0.0,0.0,0.0,695.26,194.22
4539,2023-10-16,2025-05-17,16,638061.28,39878.83,121530.64,Principal,Retained,False,1712.0,0.0,0.0,71938.16,422729.19999999995,143393.91999999998
4540,2021-10-14,2025-03-15,17,15337.220000000001,902.1894117647059,2508.94,Major,Retained,False,1713.0,298.28,2756.06,479.26,10988.04,815.58
4541,2024-02-24,2024-12-19,4,936.6,234.15,505.18,General,Lapsed,False,1714.0,0.0,0.0,0.0,936.5999999999999,0.0
4542,2024-01-17,2025-01-02,9,1630.28,181.14222222222222,304.56,Mid-level,Retained,False,,0.0,0.0,0.0,1474.3999999999999,155.88
4543,2024-08-23,2025-05-16,17,2495.1,146.7705882352941,297.48,Mid-level,Retained,False,,0.0,0.0,0.0,1585.52,909.58
4544,2024-07-24,2025-01-04,7,6138.86,876.9799999999999,1767.92,Major,Retained,False,,0.0,0.0,0.0,5035.4400000000005,1103.42
