transaction_id,constituent_id,appeal_id,campaign_id,fund_id,date,amount,payment_method,type,status
40127,4631,44,15,1,2024-10-06,325.78,Credit Card,Gift,Completed
40128,464,44,15,1,2024-09-27,30685.74,Check,Gift,Completed
40129,4268,44,15,1,2024-10-13,1102.24,Credit Card,Gift,Completed
40130,241,44,15,1,2024-10-07,12451.66,ACH,Gift,Completed
40131,1488,44,15,1,2024-10-03,161.76,Credit Card,Gift,Completed
40132,3632,44,15,1,2024-09-07,232.66,Credit Card,Gift,Completed
40133,4552,44,15,1,2024-10-01,1981.96,Credit Card,Gift,Completed
40134,2107,44,15,1,2024-09-27,74416.0,Check,Gift,Completed
40135,1662,44,15,1,2024-10-02,2263.46,Check,Gift,Completed
40136,4769,44,15,1,2024-10-05,2959.14,Check,Gift,Completed
40137,3354,44,15,1,2024-10-06,771.24,Credit Card,Gift,Completed
40138,4636,44,15,1,2024-10-01,174.8,Credit Card,Gift,Completed
40139,4636,44,15,1,2024-09-21,187.012,Cash,Gift,Completed
40140,4267,44,15,1,2024-10-06,2918.28,Credit Card,Gift,Completed
40141,2349,44,15,1,2024-09-28,26.86,Credit Card,Gift,Completed
40142,1993,44,15,1,2024-10-07,100.32,Credit Card,Gift,Completed
40143,371,44,15,1,2024-10-09,3692.86,Check,Gift,Completed
40144,4417,44,15,1,2024-09-27,5746.68,Credit Card,Gift,Completed
40145,708,44,15,1,2024-09-09,8208.34,Check,Gift,Completed
40146,4907,44,15,1,2024-10-09,130.96,Check,Gift,Completed
40147,132,44,15,1,2024-09-24,17755.54,Check,Gift,Completed
40148,1539,44,15,1,2024-09-07,317.9,Check,Gift,Completed
40149,179,44,15,1,2024-10-10,9664.82,Check,Gift,Completed
40150,3047,44,15,1,2024-09-27,546.92,Credit Card,Gift,Completed
40151,2585,44,15,1,2024-10-09,1296.16,Check,Gift,Completed
40152,3732,44,15,1,2024-10-05,551.8,Check,Gift,Completed
40153,231,45,15,1,2024-10-17,3055.46,Check,Gift,Completed
40154,3927,45,15,1,2024-10-31,135.58,Credit Card,Gift,Completed
40155,4120,45,15,1,2024-10-23,16.96,Credit Card,Gift,Completed
40156,1402,45,15,1,2024-11-01,70.46,Credit Card,Gift,Completed
40157,2526,45,15,1,2024-10-24,124.56,Credit Card,Gift,Completed
40158,3259,45,15,1,2024-10-29,145.58,Check,Gift,Completed
40159,4332,45,15,1,2024-10-31,182.5,Credit Card,Gift,Completed
40160,578,45,15,1,2024-10-30,2911.26,Check,Gift,Completed
40161,3995,45,15,1,2024-10-30,164.78,Credit Card,Gift,Completed
40162,3311,45,15,1,2024-10-30,98.0,Credit Card,Gift,Completed
40163,1504,45,15,1,2024-10-30,31.84,Credit Card,Gift,Completed
40164,4015,45,15,1,2024-10-19,166.82,Credit Card,Gift,Completed
40165,4030,45,15,1,2024-10-16,129.12,Credit Card,Gift,Completed
40166,3572,45,15,1,2024-10-23,161.36,Check,Gift,Completed
40167,4502,45,15,1,2024-11-02,31.52,Check,Gift,Completed
40168,3159,45,15,1,2024-10-31,749.22,Check,Gift,Completed
40169,239,45,15,1,2024-10-21,2002.92,Check,Gift,Completed
40170,3258,45,15,1,2024-10-30,118.44,Check,Gift,Completed
40171,4601,45,15,1,2024-11-01,35.64,Credit Card,Gift,Completed
40172,4725,45,15,1,2024-10-22,65.74,Credit Card,Gift,Completed
40173,1290,45,15,1,2024-10-30,199.38,Credit Card,Gift,Completed
40174,1858,45,15,1,2024-10-20,10.18,Check,Gift,Completed
40175,2696,45,15,1,2024-10-18,150.46,ACH,Gift,Completed
40176,2853,45,15,1,2024-10-16,85.36,Check,Gift,Completed
40177,3834,45,15,1,2024-11-04,24.38,Credit Card,Gift,Completed
40178,4448,45,15,1,2024-10-24,164.56,Credit Card,Gift,Completed
40179,4200,45,15,1,2024-10-12,201.54,Check,Gift,Completed
40180,861,45,15,1,2024-10-31,126.88,Credit Card,Gift,Completed
40181,2868,45,15,1,2024-11-01,96.64,Credit Card,Gift,Completed
40182,3058,45,15,1,2024-10-19,39.7,Credit Card,Gift,Completed
40183,2397,45,15,1,2024-10-14,2559.68,ACH,Gift,Completed
40184,2692,45,15,1,2024-10-23,7.34,Credit Card,Gift,Completed
40185,1656,45,15,1,2024-10-20,114.0,Cash,Gift,Completed
40186,2108,45,15,1,2024-10-16,608.36,Check,Gift,Completed
40187,3632,45,15,1,2024-10-14,119.06,Credit Card,Gift,Completed
40188,3011,45,15,1,2024-10-17,102.6,Check,Gift,Completed
40189,3634,45,15,1,2024-10-25,76.84,Cash,Gift,Completed
40190,4046,45,15,1,2024-10-17,140.64,Credit Card,Gift,Completed
40191,470,45,15,1,2024-10-24,13904.48,ACH,Gift,Completed
40192,54,45,15,1,2024-10-30,15831.56,Check,Gift,Completed
40193,1258,45,15,1,2024-10-24,134.46,Credit Card,Gift,Completed
40194,4735,45,15,1,2024-10-27,149.66,Check,Gift,Completed
40195,1738,45,15,1,2024-10-30,85.5,Check,Gift,Completed
40196,3831,45,15,1,2024-10-23,26826.14,Check,Gift,Completed
40197,861,45,15,1,2024-10-31,146.0,Credit Card,Gift,Completed
40198,406,45,15,1,2024-11-01,5147.96,Check,Gift,Completed
40199,1685,45,15,1,2024-10-29,105.38,Credit Card,Gift,Completed
40200,138,45,15,1,2024-10-11,54008.22,Check,Gift,Completed
40201,3586,45,15,1,2024-10-25,39.54,Check,Gift,Completed
40202,856,45,15,1,2024-10-19,29183.8,Check,Gift,Completed
40203,43,45,15,1,2024-10-28,424.94,Credit Card,Gift,Completed
40204,3517,45,15,1,2024-10-30,36.22,Credit Card,Gift,Completed
40205,1989,45,15,1,2024-11-01,68.98,Credit Card,Gift,Completed
40206,1119,45,15,1,2024-10-30,143.06,Check,Gift,Completed
40207,4281,45,15,1,2024-10-23,134.26,Credit Card,Gift,Completed
40208,2474,45,15,1,2024-10-30,108.92,Credit Card,Gift,Completed
40209,4450,45,15,1,2024-10-30,62.6,ACH,Gift,Completed
40210,1438,45,15,1,2024-10-25,45.14,Credit Card,Gift,Completed
40211,3810,45,15,1,2024-10-29,39.94,Credit Card,Gift,Completed
40212,2030,45,15,1,2024-10-27,3732.44,Credit Card,Gift,Completed
40213,751,45,15,1,2024-10-31,77.56,Check,Gift,Completed
40214,3343,45,15,1,2024-10-13,159.4,Credit Card,Gift,Completed
40215,4885,45,15,1,2024-11-02,55.96,Credit Card,Gift,Completed
40216,2505,45,15,1,2024-10-24,79.96,Credit Card,Gift,Completed
40217,2515,45,15,1,2024-10-29,91.34,Credit Card,Gift,Completed
40218,3758,45,15,1,2024-10-29,748.18,Credit Card,Gift,Completed
40219,3258,45,15,1,2024-10-12,127.28,Credit Card,Gift,Completed
40220,2389,45,15,1,2024-10-24,19149.24,Credit Card,Gift,Completed
40221,4369,45,15,1,2024-10-27,15.22,ACH,Gift,Completed
40222,798,45,15,1,2024-10-27,3210.86,Credit Card,Gift,Completed
40223,838,45,15,1,2024-10-14,190.14,Credit Card,Gift,Completed
40224,1267,45,15,1,2024-11-01,24.02,Credit Card,Gift,Completed
40225,3515,45,15,1,2024-10-28,30732.26,Credit Card,Gift,Completed
40226,274,45,15,1,2024-10-30,2854.78,ACH,Gift,Completed
40227,1875,45,15,1,2024-10-15,691.8,Credit Card,Gift,Completed
40228,4868,45,15,1,2024-10-25,168.4,Check,Gift,Completed
40229,3586,45,15,1,2024-10-27,46.02,Credit Card,Gift,Completed
40230,4834,45,15,1,2024-10-15,911.46,Credit Card,Gift,Completed
40231,2166,45,15,1,2024-10-31,624.02,Credit Card,Gift,Completed
40232,4568,45,15,1,2024-10-20,73.38,Credit Card,Gift,Completed
40233,3693,45,15,1,2024-10-21,80.58,Check,Gift,Completed
40234,3424,45,15,1,2024-10-27,685.0,Credit Card,Gift,Completed
40235,3886,45,15,1,2024-10-29,824.5,Check,Gift,Completed
40236,3523,45,15,1,2024-10-24,113.9,Credit Card,Gift,Completed
40237,3191,45,15,1,2024-10-23,15.14,Credit Card,Gift,Completed
40238,3925,45,15,1,2024-10-26,145.28,Credit Card,Gift,Completed
40239,394,45,15,1,2024-10-30,196147.52,Check,Gift,Completed
40240,3275,45,15,1,2024-10-13,80.84,ACH,Gift,Completed
40241,3627,45,15,1,2024-11-03,117.08,Credit Card,Gift,Completed
40242,4706,45,15,1,2024-10-27,62.3,Check,Gift,Completed
40243,1140,45,15,1,2024-10-19,184.92,Check,Gift,Completed
40244,2712,45,15,1,2024-10-13,208.58,ACH,Gift,Completed
40245,991,45,15,1,2024-10-21,15.52,Credit Card,Gift,Completed
40246,1687,45,15,1,2024-10-22,4535.5,Check,Gift,Completed
40247,4231,45,15,1,2024-10-30,832.9,Credit Card,Gift,Completed
40248,4271,45,15,1,2024-10-29,167.1,ACH,Gift,Completed
40249,3694,45,15,1,2024-10-21,873.18,Credit Card,Gift,Completed
40250,18,45,15,1,2024-10-28,446.44,Check,Gift,Completed
40251,2635,45,15,1,2024-10-15,148.4,Credit Card,Gift,Completed
40252,2725,45,15,1,2024-10-10,87.18,Credit Card,Gift,Completed
40253,2434,45,15,1,2024-10-25,134.56,Credit Card,Gift,Completed
40254,3527,45,15,1,2024-10-27,31.42,Credit Card,Gift,Completed
40255,618,45,15,1,2024-10-29,213435.48,Check,Gift,Completed
40256,3826,45,15,1,2024-10-29,435.52,Credit Card,Gift,Completed
40257,741,45,15,1,2024-11-02,493.0,Credit Card,Gift,Completed
40258,3229,45,15,1,2024-11-01,2797.06,ACH,Gift,Completed
40259,2912,45,15,1,2024-10-25,135.94,Credit Card,Gift,Completed
40260,1079,45,15,1,2024-10-28,171.44,Credit Card,Gift,Completed
40261,750,45,15,1,2024-10-29,1575.86,ACH,Gift,Completed
40262,750,45,15,1,2024-10-25,1958.0399999999997,Check,Gift,Completed
40263,750,45,15,1,2024-10-25,748.664,ACH,Gift,Completed
40264,4627,45,15,1,2024-10-16,293.08,Check,Gift,Completed
40265,1152,45,15,1,2024-11-01,68.82,Credit Card,Gift,Completed
40266,1167,45,15,1,2024-10-20,165.3,ACH,Gift,Completed
40267,1014,45,15,1,2024-10-30,40.68,Credit Card,Gift,Completed
40268,4497,45,15,1,2024-10-23,90.44,Check,Gift,Completed
40269,36,45,15,1,2024-10-23,1429.38,ACH,Gift,Completed
40270,1030,45,15,1,2024-10-23,109.06,Check,Gift,Completed
40271,4544,45,15,1,2024-10-24,986.86,Check,Gift,Completed
40272,3009,45,15,1,2024-10-21,205.24,Credit Card,Gift,Completed
40273,949,45,15,1,2024-10-15,108.1,Credit Card,Gift,Completed
40274,2932,45,15,1,2024-10-31,167.12,Check,Gift,Completed
40275,1570,45,15,1,2024-10-29,51.1,Check,Gift,Completed
40276,855,45,15,1,2024-10-28,60.9,Check,Gift,Completed
40277,568,45,15,1,2024-10-26,392.88,Credit Card,Gift,Completed
40278,3933,45,15,1,2024-10-29,112.08,Credit Card,Gift,Completed
40279,2261,45,15,1,2024-11-01,112.58,Check,Gift,Completed
40280,3678,45,15,1,2024-10-31,350.02,Credit Card,Gift,Completed
40281,4083,45,15,1,2024-10-28,188.08,Check,Gift,Completed
40282,3044,45,15,1,2024-10-29,20.06,Cash,Gift,Completed
40283,1301,45,15,1,2024-10-20,97.48,Credit Card,Gift,Completed
40284,1119,45,15,1,2024-11-03,140.96,Credit Card,Gift,Completed
40285,1891,45,15,1,2024-10-24,74.24,ACH,Gift,Completed
40286,3993,45,15,1,2024-10-26,64.16,Credit Card,Gift,Completed
40287,3359,45,15,1,2024-10-23,9.4,Check,Gift,Completed
40288,1836,45,15,1,2024-10-14,22.96,Credit Card,Gift,Completed
40289,868,45,15,1,2024-10-25,290.76,Credit Card,Gift,Completed
40290,509,45,15,1,2024-10-29,1952.28,Check,Gift,Completed
40291,1037,45,15,1,2024-11-02,86.24,Check,Gift,Completed
40292,432,45,15,1,2024-10-29,2353.96,ACH,Gift,Completed
40293,2672,45,15,1,2024-10-22,141.3,Credit Card,Gift,Completed
40294,501,45,15,1,2024-10-21,10265.96,Check,Gift,Completed
40295,214,45,15,1,2024-10-19,757.72,Credit Card,Gift,Completed
40296,1771,45,15,1,2024-10-23,175.88,Check,Gift,Completed
40297,215,45,15,1,2024-10-21,4458.52,Credit Card,Gift,Completed
40298,4258,45,15,1,2024-10-31,49.96,Check,Gift,Completed
40299,1393,45,15,1,2024-11-03,262.56,Credit Card,Gift,Completed
40300,3497,45,15,1,2024-10-24,137.7,Credit Card,Gift,Completed
40301,4508,45,15,1,2024-10-25,113.44,ACH,Gift,Completed
40302,4277,45,15,1,2024-10-30,669.9,Other,Gift,Completed
40303,70,45,15,1,2024-10-25,3997.52,Other,Gift,Completed
40304,631,45,15,1,2024-10-23,1984.24,ACH,Gift,Completed
40305,4386,45,15,1,2024-10-25,72.0,Credit Card,Gift,Completed
40306,1236,45,15,1,2024-10-12,4079.72,Credit Card,Gift,Completed
40307,4376,45,15,1,2024-10-23,63.36,Credit Card,Gift,Completed
40308,1686,45,15,1,2024-10-16,181.48,Credit Card,Gift,Completed
40309,3855,45,15,1,2024-10-31,814.56,Cash,Gift,Completed
40310,3549,45,15,1,2024-10-20,39.2,Credit Card,Gift,Completed
40311,3549,45,15,1,2024-10-16,7.91,Credit Card,Gift,Completed
40312,2040,45,15,1,2024-10-31,787.02,Check,Gift,Completed
40313,358,45,15,1,2024-10-30,4376.32,Credit Card,Gift,Completed
40314,3676,45,15,1,2024-10-30,24.24,Check,Gift,Completed
40315,3723,45,15,1,2024-11-01,2863.74,ACH,Gift,Completed
40316,2689,45,15,1,2024-10-17,174.46,Other,Gift,Completed
40317,598,45,15,1,2024-11-02,795.02,Check,Gift,Completed
40318,615,45,15,1,2024-10-19,2473.16,Credit Card,Gift,Completed
40319,2478,45,15,1,2024-10-31,344.34,Credit Card,Gift,Completed
40320,178,45,15,1,2024-10-29,2134.16,ACH,Gift,Completed
40321,1792,45,15,1,2024-10-29,82.36,Credit Card,Gift,Completed
40322,3321,45,15,1,2024-10-25,434.26,Credit Card,Gift,Completed
40323,4925,45,15,1,2024-10-20,113.04,Credit Card,Gift,Completed
40324,278,45,15,1,2024-10-22,307.4,Check,Gift,Completed
40325,1556,45,15,1,2024-10-28,208.48,Credit Card,Gift,Completed
40326,4370,45,15,1,2024-10-30,678.58,Credit Card,Gift,Completed
40327,3504,45,15,1,2024-10-23,5197.5,Check,Gift,Completed
40328,116,45,15,1,2024-11-03,3370.28,Credit Card,Gift,Completed
40329,724,45,15,1,2024-10-15,548.28,Check,Gift,Completed
40330,1402,45,15,1,2024-10-10,159.5,Credit Card,Gift,Completed
40331,298,45,15,1,2024-10-26,377.44,Check,Gift,Completed
40332,2339,45,15,1,2024-10-30,122.42,ACH,Gift,Completed
40333,2496,45,15,1,2024-10-27,52.58,Credit Card,Gift,Completed
40334,3693,45,15,1,2024-10-28,15.64,Credit Card,Gift,Completed
40335,3345,45,15,1,2024-10-30,116.88,Credit Card,Gift,Completed
40336,2192,45,15,1,2024-10-21,574.2,ACH,Gift,Completed
40337,4139,45,15,1,2024-10-26,189.14,Credit Card,Gift,Completed
40338,971,45,15,1,2024-10-23,9.92,Credit Card,Gift,Completed
40339,3555,45,15,1,2024-11-04,3488.16,Check,Gift,Completed
40340,1770,45,15,1,2024-10-27,243.52,ACH,Gift,Completed
40341,2540,45,15,1,2024-10-28,897.84,Check,Gift,Completed
40342,4257,45,15,1,2024-10-13,56.88,Credit Card,Gift,Completed
40343,2994,45,15,1,2024-10-22,347.14,Credit Card,Gift,Completed
40344,129,45,15,1,2024-10-23,5039.42,ACH,Gift,Completed
40345,1201,45,15,1,2024-10-26,166.38,Credit Card,Gift,Completed
40346,3317,45,15,1,2024-10-23,44.44,Credit Card,Gift,Completed
40347,4235,45,15,1,2024-10-25,92.3,Check,Gift,Completed
40348,3234,45,15,1,2024-10-21,402.38,Check,Gift,Completed
40349,1511,45,15,1,2024-10-18,429.7,Credit Card,Gift,Completed
40350,280,45,15,1,2024-10-16,3432.76,Check,Gift,Completed
40351,2505,45,15,1,2024-10-28,129.1,Credit Card,Gift,Completed
40352,4910,45,15,1,2024-10-22,149.2,Credit Card,Gift,Completed
40353,1293,45,15,1,2024-10-27,97.74,Credit Card,Gift,Completed
40354,4247,45,15,1,2024-10-13,100.12,Credit Card,Gift,Completed
40355,2886,45,15,1,2024-10-30,133.64,ACH,Gift,Completed
40356,4293,45,15,1,2024-10-29,60.9,Cash,Gift,Completed
40357,3780,45,15,1,2024-10-23,80.92,Credit Card,Gift,Completed
40358,1944,45,15,1,2024-10-22,205.36,Credit Card,Gift,Completed
40359,3229,45,15,1,2024-10-26,3032.5,Check,Gift,Completed
40360,1851,45,15,1,2024-11-04,91.02,Check,Gift,Completed
40361,3951,45,15,1,2024-10-29,120.48,Credit Card,Gift,Completed
40362,1265,45,15,1,2024-10-30,685.36,Cash,Gift,Completed
40363,1239,45,15,1,2024-10-22,4019.62,Check,Gift,Completed
40364,1282,45,15,1,2024-10-24,38.64,Credit Card,Gift,Completed
40365,3812,45,15,1,2024-10-31,130.6,Credit Card,Gift,Completed
40366,18,45,15,1,2024-10-16,912.86,Check,Gift,Completed
40367,382,45,15,1,2024-11-01,3384.22,ACH,Gift,Completed
40368,4168,45,15,1,2024-10-25,175.06,Credit Card,Gift,Completed
40369,1742,45,15,1,2024-10-21,40.26,Credit Card,Gift,Completed
40370,2769,45,15,1,2024-10-26,2693.66,Credit Card,Gift,Completed
40371,175,45,15,1,2024-10-14,873.8,Check,Gift,Completed
40372,1863,45,15,1,2024-11-04,178.92,Credit Card,Gift,Completed
40373,3489,45,15,1,2024-10-20,889.54,Credit Card,Gift,Completed
40374,2904,45,15,1,2024-10-25,542.76,Check,Gift,Completed
40375,3091,45,15,1,2024-10-13,102.74,Credit Card,Gift,Completed
40376,4983,45,15,1,2024-10-29,58.1,Credit Card,Gift,Completed
40377,2671,45,15,1,2024-10-15,15.08,Credit Card,Gift,Completed
40378,3175,45,15,1,2024-10-26,716.42,Credit Card,Gift,Completed
40379,4205,45,15,1,2024-10-23,198.14,Credit Card,Gift,Completed
40380,2291,45,15,1,2024-10-20,128.92,Credit Card,Gift,Completed
40381,3,45,15,1,2024-11-02,1468.98,Credit Card,Gift,Completed
40382,3447,45,15,1,2024-10-28,99.1,Check,Gift,Completed
40383,351,45,15,1,2024-10-30,2533.1,Check,Gift,Completed
40384,1267,45,15,1,2024-10-30,158.86,Check,Gift,Completed
40385,1989,45,15,1,2024-10-29,129.62,Credit Card,Gift,Completed
40386,4519,45,15,1,2024-10-28,127.14,Credit Card,Gift,Completed
40387,2264,45,15,1,2024-10-23,16.02,Credit Card,Gift,Completed
40388,3234,45,15,1,2024-10-21,712.92,Credit Card,Gift,Completed
40389,1327,45,15,1,2024-10-20,80.48,Credit Card,Gift,Completed
40390,2030,45,15,1,2024-10-21,2667.12,Credit Card,Gift,Completed
40391,3109,45,15,1,2024-10-29,374.6,Credit Card,Gift,Completed
40392,917,45,15,1,2024-10-16,142.12,Credit Card,Gift,Completed
40393,3335,45,15,1,2024-10-31,223.68,Credit Card,Gift,Completed
40394,2809,45,15,1,2024-10-25,186.12,ACH,Gift,Completed
40395,3104,45,15,1,2024-10-30,6666.08,Check,Gift,Completed
40396,3695,45,15,1,2024-10-26,139.32,Credit Card,Gift,Completed
40397,683,45,15,1,2024-10-22,3183.92,Check,Gift,Completed
40398,4142,45,15,1,2024-10-31,254.5,Credit Card,Gift,Completed
40399,2064,45,15,1,2024-10-20,20.62,Credit Card,Gift,Completed
40400,935,45,15,1,2024-10-17,90.1,Cash,Gift,Completed
40401,2988,45,15,1,2024-10-29,651.44,Credit Card,Gift,Completed
40402,2778,45,15,1,2024-10-25,3465.88,Check,Gift,Completed
40403,4770,45,15,1,2024-10-13,134.3,Credit Card,Gift,Completed
40404,1058,45,15,1,2024-10-30,174.38,Credit Card,Gift,Completed
40405,3264,45,15,1,2024-10-14,87.36,Check,Gift,Completed
40406,1798,45,15,1,2024-10-25,133.32,Credit Card,Gift,Completed
40407,4145,45,15,1,2024-10-30,103.38,Check,Gift,Completed
40408,3812,45,15,1,2024-10-11,148.14,Cash,Gift,Completed
40409,2631,45,15,1,2024-10-23,118.5,Credit Card,Gift,Completed
40410,3222,45,15,1,2024-10-29,67.24,Credit Card,Gift,Completed
40411,58,45,15,1,2024-10-14,236.58,Credit Card,Gift,Completed
40412,1057,45,15,1,2024-10-23,200.12,Credit Card,Gift,Completed
40413,4891,45,15,1,2024-10-11,48.24,Credit Card,Gift,Completed
40414,3234,45,15,1,2024-10-19,592.94,Cash,Gift,Completed
40415,1690,45,15,1,2024-10-31,534.0,Credit Card,Gift,Completed
40416,2890,45,15,1,2024-10-23,168.02,Check,Gift,Completed
40417,14,45,15,1,2024-10-24,5327.94,Check,Gift,Completed
40418,3950,45,15,1,2024-11-02,811.18,Credit Card,Gift,Completed
40419,4655,45,15,1,2024-11-01,186.66,Credit Card,Gift,Completed
40420,3004,45,15,1,2024-10-19,58.84,Check,Gift,Completed
40421,3985,45,15,1,2024-10-26,24.02,ACH,Gift,Completed
40422,2134,45,15,1,2024-10-31,111.42,Credit Card,Gift,Completed
40423,4674,45,15,1,2024-10-18,105.74,Credit Card,Gift,Completed
40424,1586,45,15,1,2024-10-30,380.94,Credit Card,Gift,Completed
40425,4897,45,15,1,2024-11-02,484.58,ACH,Gift,Completed
40426,3235,45,15,1,2024-10-25,121.96,Credit Card,Gift,Completed
40427,2444,45,15,1,2024-10-12,161.8,Check,Gift,Completed
40428,1440,45,15,1,2024-10-21,39.62,Credit Card,Gift,Completed
40429,241,45,15,1,2024-10-21,3233.22,Check,Gift,Completed
40430,4849,45,15,1,2024-11-01,817.8,Credit Card,Gift,Completed
40431,917,45,15,1,2024-10-19,14.76,Credit Card,Gift,Completed
40432,368,45,15,1,2024-10-31,33169.66,ACH,Gift,Completed
40433,1111,45,15,1,2024-10-29,68.66,Check,Gift,Completed
40434,4882,45,15,1,2024-11-03,60.96,Check,Gift,Completed
40435,2440,45,15,1,2024-10-27,24.5,Credit Card,Gift,Completed
40436,3089,45,15,1,2024-10-29,147.62,Credit Card,Gift,Completed
40437,2401,45,15,1,2024-10-25,710.16,Credit Card,Gift,Completed
40438,2885,45,15,1,2024-10-15,388.08,Credit Card,Gift,Completed
40439,2414,45,15,1,2024-10-25,191.26,Check,Gift,Completed
40440,557,45,15,1,2024-10-29,2536.76,ACH,Gift,Completed
40441,2237,45,15,1,2024-10-21,21.2,Credit Card,Gift,Completed
40442,4250,45,15,1,2024-10-22,572.24,Credit Card,Gift,Completed
40443,1719,45,15,1,2024-10-27,43.82,Credit Card,Gift,Completed
40444,3179,45,15,1,2024-10-23,739.0,Credit Card,Gift,Completed
40445,2423,45,15,1,2024-10-30,61.88,Credit Card,Gift,Completed
40446,2089,45,15,1,2024-10-11,58.54,Credit Card,Gift,Completed
40447,4573,45,15,1,2024-10-28,103.84,Check,Gift,Completed
40448,702,45,15,1,2024-10-22,1110.24,ACH,Gift,Completed
40449,3398,45,15,1,2024-10-12,596.62,Credit Card,Gift,Completed
40450,1040,45,15,1,2024-10-23,827.88,ACH,Gift,Completed
40451,4107,45,15,1,2024-10-21,87.46,Credit Card,Gift,Completed
40452,4064,45,15,1,2024-10-30,85.08,Credit Card,Gift,Completed
40453,1694,45,15,1,2024-10-31,102.98,Credit Card,Gift,Completed
40454,4197,45,15,1,2024-10-21,167.72,Credit Card,Gift,Completed
40455,711,45,15,1,2024-11-02,33586.78,Check,Gift,Completed
40456,2722,45,15,1,2024-10-24,75.12,ACH,Gift,Completed
40457,3112,45,15,1,2024-11-02,121.1,Credit Card,Gift,Completed
40458,4233,45,15,1,2024-10-30,133.44,Check,Gift,Completed
40459,1951,45,15,1,2024-10-16,3039.06,Credit Card,Gift,Completed
40460,917,45,15,1,2024-10-29,148.74,Credit Card,Gift,Completed
40461,260,45,15,1,2024-10-28,4291.04,Check,Gift,Completed
40462,971,45,15,1,2024-10-24,140.78,Check,Gift,Completed
40463,958,45,15,1,2024-10-18,154.78,Credit Card,Gift,Completed
40464,2532,45,15,1,2024-10-27,891.54,Credit Card,Gift,Completed
40465,1528,45,15,1,2024-10-25,117.64,Check,Gift,Completed
40466,4723,45,15,1,2024-11-01,3877.58,Credit Card,Gift,Completed
40467,1805,45,15,1,2024-11-02,163.9,Check,Gift,Completed
40468,4860,45,15,1,2024-10-22,32.84,Credit Card,Gift,Completed
40469,3086,45,15,1,2024-10-28,4273.72,Credit Card,Gift,Completed
40470,207,45,15,1,2024-10-20,16084.0,ACH,Gift,Completed
40471,501,45,15,1,2024-10-27,17343.78,Check,Gift,Completed
40472,4497,45,15,1,2024-10-30,95.02,Credit Card,Gift,Completed
40473,2767,45,15,1,2024-10-31,731.8,Credit Card,Gift,Completed
40474,2576,45,15,1,2024-10-17,82.98,Cash,Gift,Completed
40475,988,45,15,1,2024-10-26,120.06,Credit Card,Gift,Completed
40476,3677,45,15,1,2024-10-20,126.18,Credit Card,Gift,Completed
40477,4777,45,15,1,2024-10-25,107.42,Cash,Gift,Completed
40478,3832,45,15,1,2024-10-26,638.54,Credit Card,Gift,Completed
40479,309,45,15,1,2024-10-21,252.48,ACH,Gift,Completed
40480,309,45,15,1,2024-11-02,224.742,Credit Card,Gift,Completed
40481,2848,45,15,1,2024-10-19,818.44,Credit Card,Gift,Completed
40482,543,45,15,1,2024-10-20,60774.68,Check,Gift,Completed
40483,232,45,15,1,2024-10-20,3599.8,Check,Gift,Completed
40484,3662,45,15,1,2024-10-23,20.0,ACH,Gift,Completed
40485,3622,45,15,1,2024-10-16,146.6,Check,Gift,Completed
40486,290,45,15,1,2024-11-02,3650.42,Other,Gift,Completed
40487,3259,45,15,1,2024-10-19,95.6,Credit Card,Gift,Completed
40488,4130,45,15,1,2024-10-16,117.88,Credit Card,Gift,Completed
40489,2949,45,15,1,2024-10-24,1308.98,Other,Gift,Completed
40490,4504,45,15,1,2024-10-19,4486.52,Check,Gift,Completed
40491,2303,45,15,1,2024-10-20,95.66,Check,Gift,Completed
40492,1586,45,15,1,2024-10-30,744.82,Credit Card,Gift,Completed
40493,3894,45,15,1,2024-10-28,119.94,Credit Card,Gift,Completed
40494,2742,45,15,1,2024-10-30,54.76,Credit Card,Gift,Completed
40495,1207,45,15,1,2024-10-25,171.18,Credit Card,Gift,Completed
40496,4803,45,15,1,2024-10-23,73.12,Credit Card,Gift,Completed
40497,4175,45,15,1,2024-10-15,141.56,ACH,Gift,Completed
40498,999,45,15,1,2024-10-28,133.4,Credit Card,Gift,Completed
40499,3195,45,15,1,2024-10-30,133.72,Credit Card,Gift,Completed
40500,517,45,15,1,2024-10-24,704.92,Credit Card,Gift,Completed
40501,1769,45,15,1,2024-10-18,150.3,Credit Card,Gift,Completed
40502,4448,45,15,1,2024-10-12,81.06,Check,Gift,Completed
40503,3831,45,15,1,2024-10-25,11885.84,Check,Gift,Completed
40504,935,45,15,1,2024-11-02,92.5,Credit Card,Gift,Completed
40505,120,45,15,1,2024-10-21,13240.26,ACH,Gift,Completed
40506,2787,45,15,1,2024-10-29,285.22,Check,Gift,Completed
40507,156,45,15,1,2024-10-14,840.46,Check,Gift,Completed
40508,3458,45,15,1,2024-10-13,106.7,Credit Card,Gift,Completed
40509,370,45,15,1,2024-10-22,14565.62,Check,Gift,Completed
40510,4611,45,15,1,2024-10-23,220.78,Check,Gift,Completed
40511,3740,45,15,1,2024-10-23,43172.04,Credit Card,Gift,Completed
40512,3887,45,15,1,2024-10-21,131.86,Check,Gift,Completed
40513,869,45,15,1,2024-10-24,204.02,Cash,Gift,Completed
40514,1099,45,15,1,2024-10-26,688.08,Credit Card,Gift,Completed
40515,790,45,15,1,2024-11-02,3844.92,Credit Card,Gift,Completed
